fn,label,Sample_Length,Noise_fn,Noise_Amplitude,dB_Noise_SPL,Clip_Group,Prob_Accuracy,Audio_amplitude,dB_Audio_SPL
PadSampleAudio/RCUNGWZ.wav,crop,54243,Noise_clip/RCUNGWZ.wav,0.088102505,55,bad,0.2,0.304927051,65
PadSampleAudio/BG41WEK.wav,ensuku,54243,Noise_clip/BG41WEK.wav,0.033213671,46,good,0.7,0.406355798,68
PadSampleAudio/SPSUADT.wav,ekitooke,54243,Noise_clip/SPSUADT.wav,0.019636314,42,good,0.7,0.781125546,74
PadSampleAudio/75FOBD6.wav,pampu,54243,Noise_clip/75FOBD6.wav,0.038784374,48,good,0.7,0.492724806,70
PadSampleAudio/FUUQEXZ.wav,amalagala,54243,Noise_clip/FUUQEXZ.wav,0.020563494,42,good,0.7,0.574001312,71
PadSampleAudio/C52FX3C.wav,sugarcane,55325,Noise_clip/C52FX3C.wav,0.444028795,69,bad,0.2,0.866116703,75
PadSampleAudio/TPTQPSX.wav,okukungula,54243,Noise_clip/TPTQPSX.wav,0.020319642,42,good,0.7,0.7823062540000001,74
PadSampleAudio/IMX6Y1Z.wav,obusaanyi,54243,Noise_clip/IMX6Y1Z.wav,0.014815555,39,good,0.7,0.804679453,74
PadSampleAudio/JDLFLPK.wav,emmwanyi,54243,Noise_clip/JDLFLPK.wav,0.367708981,67,bad,0.2,0.848901391,74
PadSampleAudio/UQEWT2R.wav,ebiwuka,54243,Noise_clip/UQEWT2R.wav,0.00041556,8,best,1.0,0.809647143,74
PadSampleAudio/YV3HSNL.wav,obusaanyi,54243,Noise_clip/YV3HSNL.wav,0.0007344589999999999,13,best,1.0,0.8771350379999999,75
PadSampleAudio/XS8A2IT.wav,ennimiro,55566,Noise_clip/XS8A2IT.wav,0.48384878,69,bad,0.2,0.739496171,73
PadSampleAudio/5XVZ83Y.wav,dig,54243,Noise_clip/5XVZ83Y.wav,0.017485498999999998,41,good,0.7,0.596766829,71
PadSampleAudio/H9B3E7E.wav,matooke,54243,Noise_clip/H9B3E7E.wav,0.021394342,42,good,0.7,0.494019687,70
PadSampleAudio/2SU02O2.wav,agriculture,54243,Noise_clip/2SU02O2.wav,0.053189464000000006,50,bad,0.2,0.121063322,57
PadSampleAudio/L4ME9UO.wav,olusuku,54243,Noise_clip/L4ME9UO.wav,0.00091178,15,best,1.0,0.33769282700000003,66
PadSampleAudio/1QB9KU7.wav,ebijanjaalo,54243,Noise_clip/1QB9KU7.wav,0.0,-63,best,1.0,0.353034735,67
PadSampleAudio/WC76ERK.wav,doodo,54243,Noise_clip/WC76ERK.wav,0.000801536,14,best,1.0,0.771809995,74
PadSampleAudio/CI3WGMH.wav,ebiwojjolo,55325,Noise_clip/CI3WGMH.wav,0.422732115,68,bad,0.2,0.917050421,75
PadSampleAudio/IJNOSMU.wav,nursery bed,54243,Noise_clip/IJNOSMU.wav,0.391363919,68,bad,0.2,0.653380811,72
PadSampleAudio/01RD8LR.wav,omulimisa,54243,Noise_clip/01RD8LR.wav,0.007746608,34,best,1.0,0.352103651,67
PadSampleAudio/R1VEXY1.wav,endwadde,55325,Noise_clip/R1VEXY1.wav,0.381811321,67,bad,0.2,1.077735782,76
PadSampleAudio/690LJTR.wav,dig,54243,Noise_clip/690LJTR.wav,0.002516134,24,best,1.0,0.692359209,73
PadSampleAudio/UIKWKWL.wav,ekyeya,54243,Noise_clip/UIKWKWL.wav,0.020867249,42,good,0.7,0.309176534,66
PadSampleAudio/FC68N2W.wav,obumonde,54243,Noise_clip/FC68N2W.wav,0.01996769,42,good,0.7,0.692182064,73
PadSampleAudio/F6TGML2.wav,amakungula,54243,Noise_clip/F6TGML2.wav,0.002601143,24,best,1.0,0.252156377,64
PadSampleAudio/6OGJK2P.wav,nnakati,54243,Noise_clip/6OGJK2P.wav,0.001370615,19,best,1.0,0.767210782,73
PadSampleAudio/Q3R35KY.wav,irrigate,54243,Noise_clip/Q3R35KY.wav,0.016229955,40,good,0.7,0.4875791370000001,70
PadSampleAudio/P0U0ZTO.wav,greens,55261,Noise_clip/P0U0ZTO.wav,0.5646356339999999,71,bad,0.2,0.940922081,75
PadSampleAudio/I9BY7YJ.wav,ebinyebwa,54243,Noise_clip/I9BY7YJ.wav,0.027169721,44,good,0.7,0.631988764,72
PadSampleAudio/CF83BFX.wav,muceere,54243,Noise_clip/CF83BFX.wav,0.387210786,68,bad,0.2,0.693421483,73
PadSampleAudio/S7FT638.wav,eggobe,54243,Noise_clip/S7FT638.wav,0.01776894,41,good,0.7,0.669928133,72
PadSampleAudio/DEKZKZ1.wav,crop,54243,Noise_clip/DEKZKZ1.wav,0.234321117,63,bad,0.2,0.344352573,67
PadSampleAudio/ABU7CO1.wav,okufuuyira,54243,Noise_clip/ABU7CO1.wav,0.001088698,17,best,1.0,0.02494202,44
PadSampleAudio/XWEA57L.wav,ejjobyo,54243,Noise_clip/XWEA57L.wav,0.0,-63,best,1.0,0.461665213,69
PadSampleAudio/243EQJG.wav,okulimibwa,54243,Noise_clip/243EQJG.wav,0.002690405,24,best,1.0,0.16288583,60
PadSampleAudio/3TIQR4H.wav,ekisaanyi,55261,Noise_clip/3TIQR4H.wav,0.8022430540000001,74,bad,0.2,0.932009697,75
PadSampleAudio/HR164LZ.wav,akasaanyi,55325,Noise_clip/HR164LZ.wav,0.301650405,65,bad,0.2,0.975265682,76
PadSampleAudio/CLM3MVU.wav,vegetables,55197,Noise_clip/CLM3MVU.wav,0.823742628,74,bad,0.2,0.89880836,75
PadSampleAudio/0SR5296.wav,munyeera,54243,Noise_clip/0SR5296.wav,0.018035401,41,good,0.7,0.330663294,66
PadSampleAudio/QE6HBWX.wav,ebikongoliro,54243,Noise_clip/QE6HBWX.wav,0.010421086,36,best,1.0,0.755862296,73
PadSampleAudio/DRJ2S0Q.wav,dig,54243,Noise_clip/DRJ2S0Q.wav,0.009154243,35,best,1.0,0.628654659,72
PadSampleAudio/JTIXDGL.wav,vegetables,55239,Noise_clip/JTIXDGL.wav,0.063969113,52,bad,0.2,0.669338584,72
PadSampleAudio/KBN8ZWY.wav,ddagala,54243,Noise_clip/KBN8ZWY.wav,0.000604638,11,best,1.0,1.002040505,76
PadSampleAudio/KJ9LKDC.wav,micungwa,54243,Noise_clip/KJ9LKDC.wav,0.02964225,45,good,0.7,0.34428283600000004,67
PadSampleAudio/WI5ZXEO.wav,bibala,54243,Noise_clip/WI5ZXEO.wav,0.586626828,71,bad,0.2,0.700363994,73
PadSampleAudio/8B9JNT2.wav,namuginga,54243,Noise_clip/8B9JNT2.wav,0.0008168889999999999,14,best,1.0,0.042947646,48
PadSampleAudio/P1N1ND5.wav,okusiga,54243,Noise_clip/P1N1ND5.wav,0.0016662920000000002,20,best,1.0,0.496852785,70
PadSampleAudio/29VP3TT.wav,muwogo,54243,Noise_clip/29VP3TT.wav,0.020225668,42,good,0.7,0.685896993,72
PadSampleAudio/6N4Q9D2.wav,okuzifuuyira,54243,Noise_clip/6N4Q9D2.wav,0.000564093,11,best,1.0,0.019903474,42
PadSampleAudio/3ZPXVJ3.wav,emicungwa,54243,Noise_clip/3ZPXVJ3.wav,0.044223614,49,good,0.7,0.590559542,71
PadSampleAudio/592EFQE.wav,ejjobyo,54243,Noise_clip/592EFQE.wav,0.034630965,47,good,0.7,0.692220092,73
PadSampleAudio/3AMIH7X.wav,ekyeya,54243,Noise_clip/3AMIH7X.wav,0.00711474,33,best,1.0,0.43817386,69
PadSampleAudio/IJCLHN4.wav,worm,54243,Noise_clip/IJCLHN4.wav,0.3628847,67,bad,0.2,0.7574428320000001,73
PadSampleAudio/7HA765E.wav,akasaanyi,54243,Noise_clip/7HA765E.wav,0.00037432,7,best,1.0,0.050542951,50
PadSampleAudio/GRG8YMB.wav,harvesting,54243,Noise_clip/GRG8YMB.wav,0.132050022,58,bad,0.2,0.7570902709999999,73
PadSampleAudio/GK0QU4U.wav,namuginga,54243,Noise_clip/GK0QU4U.wav,0.002140069,22,best,1.0,0.045736983,49
PadSampleAudio/FE7DOB5.wav,enva endiirwa,54243,Noise_clip/FE7DOB5.wav,0.043209273,48,good,0.7,0.794722557,74
PadSampleAudio/QMVPDQ5.wav,emiyembe,54243,Noise_clip/QMVPDQ5.wav,0.13354592,58,bad,0.2,0.13354592,58
PadSampleAudio/7J18VHF.wav,banana,55325,Noise_clip/7J18VHF.wav,0.456041962,69,bad,0.2,0.956409574,75
PadSampleAudio/E97QANA.wav,ebisaanyi,54243,Noise_clip/E97QANA.wav,0.0017536670000000002,21,best,1.0,0.750245154,73
PadSampleAudio/JPB3LUM.wav,nnasale beedi,54243,Noise_clip/JPB3LUM.wav,0.003663895,27,best,1.0,0.661097348,72
PadSampleAudio/B980JYJ.wav,munyeera,54243,Noise_clip/B980JYJ.wav,0.004073598,28,best,1.0,0.03686773,47
PadSampleAudio/MNVJ9V1.wav,kaamulali,54243,Noise_clip/MNVJ9V1.wav,0.050626583,50,bad,0.2,0.150547951,59
PadSampleAudio/A5F87ZV.wav,sugarcane,55475,Noise_clip/A5F87ZV.wav,0.192031279,61,bad,0.2,0.604558527,71
PadSampleAudio/QT0HG7H.wav,kukungula,54243,Noise_clip/QT0HG7H.wav,0.001033811,16,best,1.0,0.713564992,73
PadSampleAudio/983PTUA.wav,fertilizer,54243,Noise_clip/983PTUA.wav,0.0014623,19,best,1.0,0.7412140970000001,73
PadSampleAudio/9HS509H.wav,enkota,54243,Noise_clip/9HS509H.wav,0.013529739,38,bad,0.2,0.7109456059999999,73
PadSampleAudio/IMLTUDK.wav,amatooke,54243,Noise_clip/IMLTUDK.wav,0.00768454,33,best,1.0,0.556395292,71
PadSampleAudio/LGAUYPE.wav,ebisoolisooli,54243,Noise_clip/LGAUYPE.wav,0.014081476,39,good,0.7,0.439698786,69
PadSampleAudio/BA0YI88.wav,ebirime,54243,Noise_clip/BA0YI88.wav,0.0,-63,best,1.0,0.174271062,61
PadSampleAudio/PAR7510.wav,kasaanyi,54243,Noise_clip/PAR7510.wav,0.000910421,15,best,1.0,0.07780089999999999,54
PadSampleAudio/152ZA4G.wav,passion fruit,54243,Noise_clip/152ZA4G.wav,0.000264557,4,best,1.0,0.427015901,68
PadSampleAudio/IWQ50JM.wav,akatungulu,54243,Noise_clip/IWQ50JM.wav,0.001227687,18,best,1.0,0.6804437640000001,72
PadSampleAudio/8PSP7VT.wav,emicungwa,54243,Noise_clip/8PSP7VT.wav,0.003676371,27,best,1.0,0.256457239,64
PadSampleAudio/KMK59ZB.wav,amakoola,54243,Noise_clip/KMK59ZB.wav,0.017195517,40,good,0.7,0.551602542,71
PadSampleAudio/0NLTZQG.wav,okufuuyira,55325,Noise_clip/0NLTZQG.wav,0.751767457,73,bad,0.2,0.8725914359999999,75
PadSampleAudio/NIWUAIV.wav,okunnoga,54243,Noise_clip/NIWUAIV.wav,0.026521273,44,good,0.7,0.37400648,67
PadSampleAudio/CQKQ8VJ.wav,fruit,54243,Noise_clip/CQKQ8VJ.wav,8.68e-05,-4,best,1.0,0.7245217559999999,73
PadSampleAudio/NSIOLIT.wav,disease,54243,Noise_clip/NSIOLIT.wav,0.001864084,21,best,1.0,0.832320988,74
PadSampleAudio/FEAF2FS.wav,okulimibwa,54243,Noise_clip/FEAF2FS.wav,0.008884925,35,best,1.0,0.43373546,69
PadSampleAudio/FNZ2SFS.wav,mucungwa,54243,Noise_clip/FNZ2SFS.wav,0.00436194,29,best,1.0,0.729021013,73
PadSampleAudio/1SFQHDA.wav,ebirime,54243,Noise_clip/1SFQHDA.wav,0.04660302,49,good,0.7,0.855581582,74
PadSampleAudio/3VU8ULJ.wav,ekigimusa,54243,Noise_clip/3VU8ULJ.wav,0.00041802,8,best,1.0,0.042877704,48
PadSampleAudio/WIS6VA5.wav,maize streak virus,54243,Noise_clip/WIS6VA5.wav,0.005374075,30,best,1.0,0.76337719,73
PadSampleAudio/6ZB04LQ.wav,miceere,54243,Noise_clip/6ZB04LQ.wav,0.664120674,72,bad,0.2,0.728079677,73
PadSampleAudio/V0F7O3U.wav,ennima,54243,Noise_clip/V0F7O3U.wav,0.018225327,41,good,0.7,0.5019719,70
PadSampleAudio/FCNG4AY.wav,ebijjanjalo,54243,Noise_clip/FCNG4AY.wav,0.046195913,49,good,0.7,0.6180645229999999,72
PadSampleAudio/VF6GSXM.wav,okulima,54243,Noise_clip/VF6GSXM.wav,0.041285627000000005,48,good,0.7,0.3766599,67
PadSampleAudio/9D6AM90.wav,maize,55261,Noise_clip/9D6AM90.wav,0.42264232,68,bad,0.2,0.921873212,75
PadSampleAudio/XOXLVUX.wav,leaf,54243,Noise_clip/XOXLVUX.wav,0.000310993,6,best,1.0,0.198246628,62
PadSampleAudio/O3UJ8YS.wav,okukungula,54243,Noise_clip/O3UJ8YS.wav,0.036128901,47,good,0.7,0.5068871970000001,70
PadSampleAudio/TIX8JWN.wav,omusiri,54243,Noise_clip/TIX8JWN.wav,0.419654012,68,bad,0.2,0.752676845,73
PadSampleAudio/FHUPGAF.wav,ebiwuka,54243,Noise_clip/FHUPGAF.wav,0.437465012,69,bad,0.2,0.437465012,69
PadSampleAudio/73X8WSZ.wav,leaves,54243,Noise_clip/73X8WSZ.wav,0.015452876,40,good,0.7,0.756730378,73
PadSampleAudio/MXLNWEQ.wav,fruit,54243,Noise_clip/MXLNWEQ.wav,0.016074466000000003,40,good,0.7,0.8533282879999999,74
PadSampleAudio/PD0DXE6.wav,farmer,54243,Noise_clip/PD0DXE6.wav,0.086177289,54,bad,0.2,0.769965827,73
PadSampleAudio/WZDZ0WZ.wav,obuwuka,54243,Noise_clip/WZDZ0WZ.wav,0.108733557,56,bad,0.2,0.735393107,73
PadSampleAudio/Q1M5LDE.wav,endwadde,54243,Noise_clip/Q1M5LDE.wav,0.000362328,7,best,1.0,0.98710531,76
PadSampleAudio/LFHPJBP.wav,banana,54243,Noise_clip/LFHPJBP.wav,0.01675708,40,good,0.7,0.795724988,74
PadSampleAudio/XXF7EIB.wav,insects,54243,Noise_clip/XXF7EIB.wav,0.008328125,34,best,1.0,0.848787069,74
PadSampleAudio/V0WRNFO.wav,matooke,54243,Noise_clip/V0WRNFO.wav,0.039128788,48,good,0.7,0.751822889,73
PadSampleAudio/JQGJR11.wav,ddagala,55069,Noise_clip/JQGJR11.wav,0.8803333040000001,75,bad,0.2,0.8803333040000001,75
PadSampleAudio/0259OO7.wav,muceere,54243,Noise_clip/0259OO7.wav,0.0001537,0,best,1.0,0.7582103609999999,73
PadSampleAudio/FFWS3T0.wav,ebisoolisooli,54243,Noise_clip/FFWS3T0.wav,0.019161299,41,good,0.7,0.6791220309999999,72
PadSampleAudio/CRNVLST.wav,Spinach,54243,Noise_clip/CRNVLST.wav,0.093182713,55,bad,0.2,0.900002897,75
PadSampleAudio/I2ECXAW.wav,akawuka,54243,Noise_clip/I2ECXAW.wav,0.011434981,37,best,1.0,0.7446156740000001,73
PadSampleAudio/26VZTTR.wav,ennyaanya,54243,Noise_clip/26VZTTR.wav,0.028160622000000007,45,good,0.7,0.458093911,69
PadSampleAudio/UMA42PC.wav,ebijanjaalo,54243,Noise_clip/UMA42PC.wav,0.070292979,53,bad,0.2,0.7793388370000001,74
PadSampleAudio/NY9JVGX.wav,emboga,54243,Noise_clip/NY9JVGX.wav,0.53752768,70,bad,0.2,0.857666612,74
PadSampleAudio/5FXMY7D.wav,okusaasaanya,54243,Noise_clip/5FXMY7D.wav,0.007470042,33,best,1.0,0.8065474029999999,74
PadSampleAudio/JSR97K9.wav,namuginga,54749,Noise_clip/JSR97K9.wav,0.92163229,75,bad,0.2,0.92163229,75
PadSampleAudio/HDWXG70.wav,ekigimusa,55325,Noise_clip/HDWXG70.wav,0.387726903,68,bad,0.2,1.055347085,76
PadSampleAudio/WLXB5GP.wav,olusuku,54243,Noise_clip/WLXB5GP.wav,0.024918785,44,good,0.7,0.329080731,66
PadSampleAudio/4CNBBAP.wav,okugimusa,54243,Noise_clip/4CNBBAP.wav,0.001214242,17,best,1.0,0.024934698,44
PadSampleAudio/5N9NPPG.wav,ensuku,54243,Noise_clip/5N9NPPG.wav,0.017754743,41,good,0.7,0.571670473,71
PadSampleAudio/V9NGZUQ.wav,farm,54243,Noise_clip/V9NGZUQ.wav,0.0143222,39,good,0.7,0.4034771620000001,68
PadSampleAudio/D6IE4W5.wav,leaf,54243,Noise_clip/D6IE4W5.wav,0.017492509,41,good,0.7,0.925384581,75
PadSampleAudio/41NLO7C.wav,eppapaali,54243,Noise_clip/41NLO7C.wav,0.029756188,45,good,0.7,0.8422467709999999,74
PadSampleAudio/OAQMVEN.wav,plant,54243,Noise_clip/OAQMVEN.wav,0.005191451,30,best,1.0,0.78826648,74
PadSampleAudio/XQ2CV64.wav,seed,54243,Noise_clip/XQ2CV64.wav,0.001011289,16,best,1.0,0.033205185,46
PadSampleAudio/5VF39HA.wav,ppaapaali,54243,Noise_clip/5VF39HA.wav,0.0,-63,best,1.0,0.526368737,70
PadSampleAudio/WXS3AZV.wav,ebisaanyi,55325,Noise_clip/WXS3AZV.wav,0.810111225,74,bad,0.2,1.062115312,76
PadSampleAudio/YSE66ZM.wav,kasaanyi,54243,Noise_clip/YSE66ZM.wav,0.000387063,8,best,1.0,0.042159408,48
PadSampleAudio/KIC1FBG.wav,faamu,54243,Noise_clip/KIC1FBG.wav,0.022510123,43,good,0.7,0.565934956,71
PadSampleAudio/8H5LXQ1.wav,ebbugga,54243,Noise_clip/8H5LXQ1.wav,0.021539027,42,good,0.7,0.587317348,71
PadSampleAudio/4438DBC.wav,omuyembe,54243,Noise_clip/4438DBC.wav,0.027397595,45,good,0.7,0.606840909,71
PadSampleAudio/WXKD8SV.wav,pumpkin,55261,Noise_clip/WXKD8SV.wav,0.4075495,68,bad,0.2,0.926789045,75
PadSampleAudio/0L24X5C.wav,npk,54243,Noise_clip/0L24X5C.wav,0.16786626,60,bad,0.2,0.7575817109999999,73
PadSampleAudio/03IFZN7.wav,tomatoes,55325,Noise_clip/03IFZN7.wav,0.527209044,70,bad,0.2,0.916661084,75
PadSampleAudio/GMPPSA0.wav,suckers,54243,Noise_clip/GMPPSA0.wav,9.92e-05,-3,best,1.0,0.7310859559999999,73
PadSampleAudio/F0THUHF.wav,plant,54243,Noise_clip/F0THUHF.wav,0.000116517,-2,best,1.0,0.766559958,73
PadSampleAudio/4WIWIAQ.wav,ekikajjo,54243,Noise_clip/4WIWIAQ.wav,0.012306126,38,bad,0.2,0.335770309,66
PadSampleAudio/B49TKVG.wav,nnasale beedi,54243,Noise_clip/B49TKVG.wav,0.016742425,40,good,0.7,0.510464907,70
PadSampleAudio/UHUGUFE.wav,sikungula,54243,Noise_clip/UHUGUFE.wav,0.006449691,32,best,1.0,0.340201318,66
PadSampleAudio/FLYN7M6.wav,nnyaanya,54243,Noise_clip/FLYN7M6.wav,0.003269536,26,best,1.0,0.764792681,73
PadSampleAudio/R6F7SLY.wav,ndwadde,54243,Noise_clip/R6F7SLY.wav,0.000309706,6,best,1.0,0.809499383,74
PadSampleAudio/1D1JLR5.wav,ekijanjaalo,54243,Noise_clip/1D1JLR5.wav,0.001501281,19,best,1.0,0.850208163,74
PadSampleAudio/IOJZ8FU.wav,okusaasaanya,54243,Noise_clip/IOJZ8FU.wav,0.000870463,15,best,1.0,0.8521193859999999,74
PadSampleAudio/Z8G51QY.wav,omuyembe,54243,Noise_clip/Z8G51QY.wav,0.080539107,54,bad,0.2,0.632471442,72
PadSampleAudio/F3OLRXK.wav,omuyembe,54243,Noise_clip/F3OLRXK.wav,0.006008168,31,best,1.0,0.697608709,73
PadSampleAudio/95CVBSV.wav,ppaapaali,54243,Noise_clip/95CVBSV.wav,0.049028732,50,bad,0.2,0.75763905,73
PadSampleAudio/POYRQ8Z.wav,kassooli,54243,Noise_clip/POYRQ8Z.wav,0.621103883,72,bad,0.2,0.83857429,74
PadSampleAudio/8UFGE12.wav,caterpillar,54243,Noise_clip/8UFGE12.wav,0.000408667,8,best,1.0,0.7709065079999999,74
PadSampleAudio/XA8AFLF.wav,emmwanyi,54243,Noise_clip/XA8AFLF.wav,0.021967459,43,good,0.7,0.719358087,73
PadSampleAudio/T0EOQ62.wav,rice,55197,Noise_clip/T0EOQ62.wav,0.861048162,74,bad,0.2,0.8904113770000001,75
PadSampleAudio/Z5ORKMZ.wav,namuginga,54243,Noise_clip/Z5ORKMZ.wav,0.17022477100000002,60,bad,0.2,0.760466814,73
PadSampleAudio/KPO6IL1.wav,eggobe,54243,Noise_clip/KPO6IL1.wav,0.019763155,42,good,0.7,0.738718271,73
PadSampleAudio/QNVOVNS.wav,ekiwojjolo,54243,Noise_clip/QNVOVNS.wav,0.000380036,7,best,1.0,0.041243918,48
PadSampleAudio/EDQQ756.wav,enva endiirwa,55566,Noise_clip/EDQQ756.wav,0.005082444,30,best,1.0,0.623380601,72
PadSampleAudio/2GBTFXD.wav,okukkoola,54243,Noise_clip/2GBTFXD.wav,0.026995862,44,good,0.7,0.465013355,69
PadSampleAudio/32FAAJJ.wav,akatungulu,54243,Noise_clip/32FAAJJ.wav,0.008699154,35,best,1.0,0.6562618020000001,72
PadSampleAudio/6QOHL7J.wav,caterpillar,54243,Noise_clip/6QOHL7J.wav,0.000213822,2,best,1.0,0.78297174,74
PadSampleAudio/HWZ3GHX.wav,lusuku,54243,Noise_clip/HWZ3GHX.wav,0.04021119,48,good,0.7,0.422724098,68
PadSampleAudio/JSEX2YJ.wav,ebigimusa,54243,Noise_clip/JSEX2YJ.wav,0.001257323,18,best,1.0,0.30137682,65
PadSampleAudio/S9BECWV.wav,insects,54243,Noise_clip/S9BECWV.wav,0.087415643,55,bad,0.2,0.713858247,73
PadSampleAudio/9R1YMRV.wav,eddagala,54243,Noise_clip/9R1YMRV.wav,0.00447859,29,best,1.0,0.7433947320000001,73
PadSampleAudio/JT3LRY4.wav,eddagala,54243,Noise_clip/JT3LRY4.wav,0.008038626,34,best,1.0,0.633992553,72
PadSampleAudio/SXOY5VW.wav,nnimiro,54243,Noise_clip/SXOY5VW.wav,0.012752041,38,bad,0.2,0.549221992,71
PadSampleAudio/OJCPIYX.wav,bibala,54243,Noise_clip/OJCPIYX.wav,0.45737651,69,bad,0.2,0.763875127,73
PadSampleAudio/5ICYCCY.wav,omulimisa,54243,Noise_clip/5ICYCCY.wav,0.043207042,48,good,0.7,0.34237656,66
PadSampleAudio/4VY6EZT.wav,ebirime,54243,Noise_clip/4VY6EZT.wav,0.010398488,36,best,1.0,0.689676762,73
PadSampleAudio/63FSPLG.wav,munyeera,54243,Noise_clip/63FSPLG.wav,0.000511258,10,best,1.0,0.019179888,41
PadSampleAudio/LKEJAIR.wav,ekikolo,54243,Noise_clip/LKEJAIR.wav,0.0,-63,best,1.0,0.4431706070000001,69
PadSampleAudio/P2K2ZRU.wav,omulimisa,54243,Noise_clip/P2K2ZRU.wav,0.357402712,67,bad,0.2,0.71651727,73
PadSampleAudio/0JEX2TT.wav,okusaasaanya,54243,Noise_clip/0JEX2TT.wav,0.209609911,62,bad,0.2,0.721847892,73
PadSampleAudio/XPOGV5Z.wav,miceere,54243,Noise_clip/XPOGV5Z.wav,0.04558441,49,good,0.7,0.730729043,73
PadSampleAudio/FWB2F12.wav,farmer,54243,Noise_clip/FWB2F12.wav,0.025860865,44,good,0.7,0.801028967,74
PadSampleAudio/D4POVS4.wav,akawuka,54243,Noise_clip/D4POVS4.wav,0.001305961,18,best,1.0,0.021478163,42
PadSampleAudio/RTJGP5O.wav,okuzifuuyira,54243,Noise_clip/RTJGP5O.wav,0.001338929,18,best,1.0,0.874238491,75
PadSampleAudio/BRFFD3N.wav,insect,54243,Noise_clip/BRFFD3N.wav,0.01906099,41,good,0.7,0.025817944,44
PadSampleAudio/6E2BPU5.wav,ensiringanyi,54243,Noise_clip/6E2BPU5.wav,0.000939637,15,best,1.0,0.017973775,41
PadSampleAudio/3WIBAST.wav,crop,54243,Noise_clip/3WIBAST.wav,0.0021362720000000003,22,best,1.0,0.03484479,47
PadSampleAudio/OONB7ST.wav,ekikolo,54243,Noise_clip/OONB7ST.wav,0.041982502000000005,48,good,0.7,0.509608507,70
PadSampleAudio/TDB4J57.wav,kasaanyi,54243,Noise_clip/TDB4J57.wav,0.000499601,10,best,1.0,0.551585376,71
PadSampleAudio/5GMUIXO.wav,ebisoolisooli,54243,Noise_clip/5GMUIXO.wav,0.001152164,17,best,1.0,0.769067347,73
PadSampleAudio/M67H1FQ.wav,okulimibwa,54243,Noise_clip/M67H1FQ.wav,0.031177904,46,good,0.7,0.5710883139999999,71
PadSampleAudio/YAWPAYD.wav,ekirwadde,55325,Noise_clip/YAWPAYD.wav,0.645590663,72,bad,0.2,0.971514642,76
PadSampleAudio/C2IX5CJ.wav,eppapaali,54243,Noise_clip/C2IX5CJ.wav,0.041423541,48,good,0.7,0.705097616,73
PadSampleAudio/O5EW5XW.wav,obusaanyi,54243,Noise_clip/O5EW5XW.wav,0.001296138,18,best,1.0,0.976083279,76
PadSampleAudio/POUN8C8.wav,sikungula,54243,Noise_clip/POUN8C8.wav,0.201232672,62,bad,0.2,0.793556452,74
PadSampleAudio/2QB56VF.wav,ebijjanjalo,54243,Noise_clip/2QB56VF.wav,0.01636957,40,good,0.7,0.4335832000000001,69
PadSampleAudio/4IX9U2I.wav,eggobe,54243,Noise_clip/4IX9U2I.wav,0.0,-63,best,1.0,0.515876412,70
PadSampleAudio/0MM9LNS.wav,cabbages,55325,Noise_clip/0MM9LNS.wav,0.541342795,70,bad,0.2,0.960493028,75
PadSampleAudio/ELJK3W5.wav,ensukusa,54243,Noise_clip/ELJK3W5.wav,0.020852923,42,good,0.7,0.468212306,69
PadSampleAudio/K74EG29.wav,kisaanyi,55453,Noise_clip/K74EG29.wav,0.519317865,70,bad,0.2,1.089036226,77
PadSampleAudio/9PITU55.wav,ground nuts,55325,Noise_clip/9PITU55.wav,0.310823858,66,bad,0.2,0.925732136,75
PadSampleAudio/F1QNJL0.wav,olusuku,54243,Noise_clip/F1QNJL0.wav,0.0,-63,best,1.0,0.033998087,46
PadSampleAudio/QTEDMF8.wav,nfukirira,54243,Noise_clip/QTEDMF8.wav,0.030636309,45,good,0.7,0.564516008,71
PadSampleAudio/JUEZM5D.wav,ebisoolisooli,54243,Noise_clip/JUEZM5D.wav,0.036584362,47,good,0.7,0.413240343,68
PadSampleAudio/2TH0REU.wav,emiyembe,54243,Noise_clip/2TH0REU.wav,0.004591917,29,best,1.0,0.8216409090000001,74
PadSampleAudio/LXP07II.wav,okusaasaana,54243,Noise_clip/LXP07II.wav,0.000853925,14,best,1.0,0.017283481,41
PadSampleAudio/OPN2UKC.wav,ekigimusa,54243,Noise_clip/OPN2UKC.wav,0.6936242579999999,73,bad,0.2,0.904046595,75
PadSampleAudio/HEZKCVR.wav,caterpillar,54243,Noise_clip/HEZKCVR.wav,0.006331339,32,best,1.0,0.641801953,72
PadSampleAudio/24XSUCZ.wav,obutungulu,54243,Noise_clip/24XSUCZ.wav,0.001155221,17,best,1.0,0.774057984,74
PadSampleAudio/WOJ4U50.wav,agriculture,54243,Noise_clip/WOJ4U50.wav,0.000184776,1,best,1.0,0.7744607929999999,74
PadSampleAudio/IHFB5ZT.wav,pepper,55261,Noise_clip/IHFB5ZT.wav,0.44792524,69,bad,0.2,0.932764411,75
PadSampleAudio/DPUWOOT.wav,beans,55389,Noise_clip/DPUWOOT.wav,0.276856452,65,bad,0.2,0.964435756,75
PadSampleAudio/V3NAXVI.wav,ensukusa,54243,Noise_clip/V3NAXVI.wav,0.017379757,41,good,0.7,0.50931555,70
PadSampleAudio/QOLVHBV.wav,pampu,54243,Noise_clip/QOLVHBV.wav,0.031427063,46,good,0.7,0.7441479559999999,73
